time,cpu@tsung_controller@3569fb844dae 
2070,3.7955465587044532 
2080,3.7955465587044532 
2090,3.7955465587044532 
2100,3.7955465587044532 
2110,3.7955465587044532 
2120,3.7955465587044532 
2130,3.7955465587044532 
2140,3.7955465587044532 
2150,3.7955465587044532 
2160,3.7955465587044532 
2170,3.7955465587044532 
2180,3.7955465587044532 
2190,3.7955465587044532 
2200,3.7955465587044532 
2210,3.7955465587044532 
2220,3.7955465587044532 
2230,3.7955465587044532 
2240,3.7955465587044532 
2250,3.7955465587044532 
2260,3.7955465587044532 
2270,3.7955465587044532 
2280,3.7955465587044532 
2290,3.7955465587044532 
2300,3.7955465587044532 
2310,3.7955465587044532 
2320,3.7955465587044532 
2330,3.7955465587044532 
2340,3.7955465587044532 
2350,3.7955465587044532 
2360,3.7955465587044532 
2370,3.7955465587044532 
2380,3.7955465587044532 
2390,3.7955465587044532 
2400,3.7955465587044532 
2410,3.7955465587044532 
2420,3.7955465587044532 
2430,3.7955465587044532 
2440,3.7955465587044532 
2450,3.7955465587044532 
2460,3.7955465587044532 
2470,3.7955465587044532 
2480,3.7955465587044532 
2490,3.7955465587044532 
2500,3.7955465587044532 
2510,3.7955465587044532 
2520,3.7955465587044532 
2530,3.7955465587044532 
2540,3.7955465587044532 
2550,3.7955465587044532 
2560,3.7955465587044532 
2570,3.7955465587044532 
2580,3.7955465587044532 
2590,3.7955465587044532 
2600,3.7955465587044532 
2610,3.7955465587044532 
2620,3.7955465587044532 
2630,3.7955465587044532 
2640,3.7955465587044532 
2650,3.7955465587044532 
2660,3.7955465587044532 
2670,3.7955465587044532 
2680,3.7955465587044532 
2690,3.7955465587044532 
2700,3.7955465587044532 
2710,3.7955465587044532 
2720,3.7955465587044532 
2730,3.7955465587044532 
2740,3.7955465587044532 
2750,3.7955465587044532 
2760,3.7955465587044532 
2770,3.7955465587044532 
2780,3.7955465587044532 
2790,3.7955465587044532 
2800,3.7955465587044532 
2810,3.7955465587044532 
2820,3.7955465587044532 
2830,3.7955465587044532 
2840,3.7955465587044532 
2850,3.7955465587044532 
2860,3.7955465587044532 
2870,3.7955465587044532 
2880,3.7955465587044532 
2890,3.7955465587044532 
2900,3.7955465587044532 
2910,3.7955465587044532 
2920,3.7955465587044532 
2930,3.7955465587044532 
2940,3.7955465587044532 
2950,3.7955465587044532 
2960,3.7955465587044532 
2980,3.7955465587044532 
2990,3.7955465587044532 
3000,3.7955465587044532 
3010,3.7955465587044532 
3020,3.7955465587044532 
3030,3.7955465587044532 
3040,3.7955465587044532 
3050,3.7955465587044532 
3060,3.7955465587044532 
3070,3.7955465587044532 
3080,3.7955465587044532 
3090,3.7955465587044532 
3100,3.7955465587044532 
3110,3.7955465587044532 
3120,3.7955465587044532 
3130,3.7955465587044532 
3140,3.7955465587044532 
3150,3.7955465587044532 
3160,3.7955465587044532 
3170,3.7955465587044532 
3180,3.7955465587044532 
3190,3.7955465587044532 
3200,3.7955465587044532 
3210,3.7955465587044532 
3220,3.7955465587044532 
3230,3.7955465587044532 
3240,3.7955465587044532 
3250,3.7955465587044532 
3260,3.7955465587044532 
3270,3.7955465587044532 
3280,3.7955465587044532 
3290,3.7955465587044532 
3300,3.7955465587044532 
3310,3.7955465587044532 
3320,3.7955465587044532 
3330,3.7955465587044532 
3340,3.7955465587044532 
3350,3.7955465587044532 
3360,3.7955465587044532 
3370,3.7955465587044532 
3380,3.7955465587044532 
3390,3.7955465587044532 
3400,3.7955465587044532 
3410,3.7955465587044532 
3420,3.7955465587044532 
3430,3.7955465587044532 
3440,3.7955465587044532 
3450,3.7955465587044532 
3460,3.7955465587044532 
3470,3.7955465587044532 
3480,3.7955465587044532 
3490,3.7955465587044532 
3500,3.7955465587044532 
3510,3.7955465587044532 
3520,3.7955465587044532 
3530,3.7955465587044532 
3540,3.7955465587044532 
3550,3.7955465587044532 
3560,3.7955465587044532 
3570,3.7955465587044532 
3580,3.7955465587044532 
3590,3.7955465587044532 
3600,3.7955465587044532 
3610,3.7955465587044532 
3620,3.7955465587044532 
3630,3.7955465587044532 
3640,3.7955465587044532 
3650,3.7955465587044532 
3660,3.7955465587044532 
3670,3.7955465587044532 
3680,3.7955465587044532 
3690,3.7955465587044532 
3700,3.7955465587044532 
3710,3.7955465587044532 
3720,3.7955465587044532 
3730,3.7955465587044532 
3740,3.7955465587044532 
3750,3.7955465587044532 
3760,3.7955465587044532 
3770,3.7955465587044532 
3780,3.7955465587044532 
3790,3.7955465587044532 
3800,3.7955465587044532 
3810,3.7955465587044532 
3820,3.7955465587044532 
3830,3.7955465587044532 
3840,3.7955465587044532 
3850,3.7955465587044532 
3860,3.7955465587044532 
3870,3.7955465587044532 
3880,3.7955465587044532 
3890,3.7955465587044532 
3900,3.7955465587044532 
3910,3.7955465587044532 
3920,3.7955465587044532 
3930,3.7955465587044532 
3940,3.7955465587044532 
3950,3.7955465587044532 
3960,3.7955465587044532 
3970,3.7955465587044532 
3980,3.7955465587044532 
3990,3.7955465587044532 
4000,3.7955465587044532 
4010,3.7955465587044532 
4020,3.7955465587044532 
4030,3.7955465587044532 
4040,3.7955465587044532 
4050,3.7955465587044532 
4060,3.7955465587044532 
4070,3.7955465587044532 
4080,3.7955465587044532 
4090,3.7955465587044532 
4100,3.7955465587044532 
4110,3.7955465587044532 
4120,3.7955465587044532 
4130,3.7955465587044532 
4140,3.7955465587044532 
4150,3.7955465587044532 
4160,3.7955465587044532 
4170,3.7955465587044532 
4180,3.7955465587044532 
4190,3.7955465587044532 
4200,3.7955465587044532 
4210,3.7955465587044532 
4220,3.7955465587044532 
4230,3.7955465587044532 
4240,3.7955465587044532 
4250,3.7955465587044532 
4260,3.7955465587044532 
4270,3.7955465587044532 
4280,3.7955465587044532 
4290,3.7955465587044532 
4300,3.7955465587044532 
4310,3.7955465587044532 
4320,3.7955465587044532 
4330,3.7955465587044532 
4340,3.7955465587044532 
4350,3.7955465587044532 
4360,3.7955465587044532 
4370,3.7955465587044532 
4380,3.7955465587044532 
4390,3.7955465587044532 
4400,3.7955465587044532 
4410,3.7955465587044532 
4420,3.7955465587044532 
4430,3.7955465587044532 
4440,3.7955465587044532 
4450,3.7955465587044532 
4460,3.7955465587044532 
4470,3.7955465587044532 
4480,3.7955465587044532 
4490,3.7955465587044532 
4500,3.7955465587044532 
4510,3.7955465587044532 
4520,3.7955465587044532 
4530,3.7955465587044532 
4540,3.7955465587044532 
4550,3.7955465587044532 
4560,3.7955465587044532 
4570,3.7955465587044532 
4580,3.7955465587044532 
4590,3.7955465587044532 
4600,3.7955465587044532 
4610,3.7955465587044532 
4620,3.7955465587044532 
4630,3.7955465587044532 
4640,3.7955465587044532 
4660,3.7955465587044532 
4670,3.7955465587044532 
4680,3.7955465587044532 
4690,3.7955465587044532 
4700,3.7955465587044532 
4710,3.7955465587044532 
4720,3.7955465587044532 
4730,3.7955465587044532 
4740,3.7955465587044532 
4750,3.7955465587044532 
4760,3.7955465587044532 
4770,3.7955465587044532 
4780,3.7955465587044532 
