time,page 
2030,1.551025390625 
2040,1.551025390625 
2050,1.551025390625 
2060,1.551025390625 
2070,1.551025390625 
2080,1.551025390625 
2090,1.551025390625 
2100,1.551025390625 
2110,1.551025390625 
2120,1.551025390625 
2130,1.551025390625 
2140,1.551025390625 
2150,1.551025390625 
2160,1.551025390625 
2170,1.551025390625 
2180,1.551025390625 
2190,1.551025390625 
2200,1.551025390625 
2210,1.551025390625 
2220,1.551025390625 
2230,1.551025390625 
2240,1.551025390625 
2250,1.551025390625 
2260,1.551025390625 
2270,1.551025390625 
2280,1.551025390625 
2290,1.551025390625 
2300,1.551025390625 
2310,1.551025390625 
2320,1.551025390625 
2330,1.551025390625 
2340,1.551025390625 
2350,1.551025390625 
2360,1.551025390625 
2370,1.551025390625 
2380,1.551025390625 
2390,1.551025390625 
2400,1.551025390625 
2410,1.551025390625 
2420,1.551025390625 
2430,1.551025390625 
2440,1.551025390625 
2450,1.551025390625 
2460,1.551025390625 
2470,1.551025390625 
2480,1.551025390625 
2490,1.551025390625 
2500,1.551025390625 
2510,1.551025390625 
2520,1.551025390625 
2530,1.551025390625 
2540,1.551025390625 
2550,1.551025390625 
2560,1.551025390625 
2570,1.551025390625 
2580,1.551025390625 
2590,1.551025390625 
2600,1.551025390625 
2610,1.551025390625 
2620,1.551025390625 
2630,1.551025390625 
2640,1.551025390625 
2650,1.551025390625 
2660,1.551025390625 
2670,1.551025390625 
2680,1.551025390625 
2690,1.551025390625 
2700,1.551025390625 
2710,1.551025390625 
2720,1.551025390625 
2730,1.551025390625 
2740,1.551025390625 
2750,1.551025390625 
2760,1.551025390625 
2770,1.551025390625 
2780,1.551025390625 
2790,1.551025390625 
2800,1.551025390625 
2810,1.551025390625 
2820,1.551025390625 
2830,1.551025390625 
2840,1.551025390625 
2850,1.551025390625 
2860,1.551025390625 
2870,1.551025390625 
2880,1.551025390625 
2890,1.551025390625 
2900,1.551025390625 
2910,1.551025390625 
2920,1.551025390625 
2930,1.551025390625 
2940,1.551025390625 
2950,1.551025390625 
2960,1.551025390625 
2970,1.551025390625 
2980,1.551025390625 
2990,1.551025390625 
3000,1.551025390625 
3010,1.551025390625 
3020,1.551025390625 
3030,1.551025390625 
3040,1.551025390625 
3050,1.551025390625 
3060,1.551025390625 
3070,1.551025390625 
3080,1.551025390625 
3090,1.551025390625 
3100,1.551025390625 
3110,1.551025390625 
3120,1.551025390625 
3130,1.551025390625 
3140,1.551025390625 
3150,1.551025390625 
3160,1.551025390625 
3170,1.551025390625 
3180,1.551025390625 
3190,1.551025390625 
3200,1.551025390625 
3210,1.551025390625 
3220,1.551025390625 
3230,1.551025390625 
3240,1.551025390625 
3250,1.551025390625 
3260,1.551025390625 
3270,1.551025390625 
3280,1.551025390625 
3290,1.551025390625 
3300,1.551025390625 
3310,1.551025390625 
3320,1.551025390625 
3330,1.551025390625 
3340,1.551025390625 
3350,1.551025390625 
3360,1.551025390625 
3370,1.551025390625 
3380,1.551025390625 
3390,1.551025390625 
3400,1.551025390625 
3410,1.551025390625 
3420,1.551025390625 
3430,1.551025390625 
3440,1.551025390625 
3450,1.551025390625 
3460,1.551025390625 
3470,1.551025390625 
3480,1.551025390625 
3490,1.551025390625 
3500,1.551025390625 
3510,1.551025390625 
3520,1.551025390625 
3530,1.551025390625 
3540,1.551025390625 
3550,1.551025390625 
3560,1.551025390625 
3570,1.551025390625 
3580,1.551025390625 
3590,1.551025390625 
3600,1.551025390625 
3610,1.551025390625 
3620,1.551025390625 
3630,1.551025390625 
3640,1.551025390625 
3650,1.551025390625 
3660,1.551025390625 
3670,1.551025390625 
3680,1.551025390625 
3690,1.551025390625 
3700,1.551025390625 
3710,1.551025390625 
3720,1.551025390625 
3730,1.551025390625 
3740,1.551025390625 
3750,1.551025390625 
3760,1.551025390625 
3770,1.551025390625 
3780,1.551025390625 
3790,1.551025390625 
3800,1.551025390625 
3810,1.551025390625 
3820,1.551025390625 
3830,1.551025390625 
3840,1.551025390625 
3850,1.551025390625 
3860,1.551025390625 
3870,1.551025390625 
3880,1.551025390625 
3890,1.551025390625 
3900,1.551025390625 
3910,1.551025390625 
3920,1.551025390625 
3930,1.551025390625 
3940,1.551025390625 
3950,1.551025390625 
3960,1.551025390625 
3970,1.551025390625 
3980,1.551025390625 
3990,1.551025390625 
4000,1.551025390625 
4010,1.551025390625 
4020,1.551025390625 
4030,1.551025390625 
4040,1.551025390625 
4050,1.551025390625 
4060,1.551025390625 
4070,1.551025390625 
4080,1.551025390625 
4090,1.551025390625 
4100,1.551025390625 
4110,1.551025390625 
4120,1.551025390625 
4130,1.551025390625 
4140,1.551025390625 
4150,1.551025390625 
4160,1.551025390625 
4170,1.551025390625 
4180,1.551025390625 
4190,1.551025390625 
4200,1.551025390625 
4210,1.551025390625 
4220,1.551025390625 
4230,1.551025390625 
4240,1.551025390625 
4250,1.551025390625 
4260,1.551025390625 
4270,1.551025390625 
4280,1.551025390625 
4290,1.551025390625 
4300,1.551025390625 
4310,1.551025390625 
4320,1.551025390625 
4330,1.551025390625 
4340,1.551025390625 
4350,1.551025390625 
4360,1.551025390625 
4370,1.551025390625 
4380,1.551025390625 
4390,1.551025390625 
4400,1.551025390625 
4410,1.551025390625 
4420,1.551025390625 
4430,1.551025390625 
4440,1.551025390625 
4450,1.551025390625 
4460,1.551025390625 
4470,1.551025390625 
4480,1.551025390625 
4490,1.551025390625 
4500,1.551025390625 
4510,1.551025390625 
4520,1.551025390625 
4530,1.551025390625 
4540,1.551025390625 
4550,1.551025390625 
4560,1.551025390625 
4570,1.551025390625 
4580,1.551025390625 
4590,1.551025390625 
4600,1.551025390625 
4610,1.551025390625 
4620,1.551025390625 
4630,1.551025390625 
4640,1.551025390625 
4650,1.551025390625 
4660,1.551025390625 
4670,1.551025390625 
4680,1.551025390625 
4690,1.551025390625 
4700,1.551025390625 
4710,1.551025390625 
4720,1.551025390625 
4730,1.551025390625 
4740,1.551025390625 
4750,1.551025390625 
4760,1.551025390625 
4770,1.551025390625 
4780,1.551025390625 
